#Transcript position	Transcript coverage profile
0.0	0.8072711625941272
1.0	0.8751670650798965
2.0	0.9667955129546683
3.0	1.0202469255424333
4.0	1.1276567998895715
5.0	1.2051831837689868
6.0	1.2199663126227134
7.0	1.2681957511642659
8.0	1.3061206632642406
9.0	1.1947639985570506
10.0	1.2002974297467988
11.0	1.1090586619431715
12.0	1.0984528551133652
13.0	1.0737905049745704
14.0	0.9424936446392229
15.0	0.8897728788961617
16.0	0.944713822381433
17.0	1.0063316333231036
18.0	1.0495636198653955
19.0	0.9253351012755267
20.0	0.8535919584860594
21.0	0.9011516377344813
22.0	0.9701047580111578
23.0	1.0750013703713552
24.0	1.0129221304656655
25.0	1.0320991269279174
26.0	1.0359563929163103
27.0	1.0815598631812364
28.0	1.1486730311494158
29.0	1.1202945457482583
30.0	1.0311865658564456
31.0	1.046422954034143
32.0	1.0613030094600542
33.0	1.0775491567431155
34.0	1.078740097785677
35.0	1.0729361048768224
36.0	1.0167913222917697
37.0	1.018043613393292
38.0	1.0540622272657743
39.0	1.2238593067812238
40.0	1.2960115326048145
41.0	1.3038112178167536
42.0	1.2765573136598771
43.0	1.2596675296707178
44.0	1.4347805463117966
45.0	1.5047272630262063
46.0	1.4907371380907617
47.0	1.5512930930525675
48.0	1.5066019552812788
49.0	1.3302574619057623
50.0	1.2880291941131259
51.0	1.3490688289357107
52.0	1.4289224264884475
53.0	1.5363909243359426
54.0	1.61863706130485
55.0	1.5553141936066492
56.0	1.4722624895350858
57.0	1.4153070893213002
58.0	1.4859178530462234
59.0	1.5798025992239895
60.0	1.5469562372864207
61.0	1.4995117387688728
62.0	1.448105608534
63.0	1.4052305752767147
64.0	1.3818580510440779
65.0	1.3921496687343653
66.0	1.3606648368054923
67.0	1.3442582795657783
68.0	1.4214149226407102
69.0	1.433274373082021
70.0	1.289316237242979
71.0	1.189140461238182
72.0	1.2476721889854787
73.0	1.3591202634681767
74.0	1.5628666220139287
75.0	1.5673608025760306
76.0	1.4385372816088333
77.0	1.3821716492259286
78.0	1.311448918214032
79.0	1.2669474668692817
80.0	1.2087585297905339
81.0	1.2479138082914196
82.0	1.310795841754448
83.0	1.2440831946183193
84.0	1.2502473718575162
85.0	1.2629255002114426
86.0	1.1434571002567144
87.0	1.0849963755552143
88.0	1.0830145208973392
89.0	1.159308834764602
90.0	1.1271565585019345
91.0	1.0015423260331444
92.0	0.9128380467534306
93.0	0.7719925679473916
94.0	0.6283728200500364
95.0	0.5282398634952234
96.0	0.3964555544383227
97.0	0.29643200579491247
98.0	0.1521333270739758
99.0	0.02330824107972447
