gene_id	gene_name	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENSG00000008735	MAPK8IP2	100.286962681433	132.91911201449	119.30391711621	3.12965477262337	3.73876982256374	1.66234457707696
ENSG00000015475	BID	17.1656650351294	33.967737651468	34.3696408832079	89.2825528740166	49.1497068496612	79.039700245636
ENSG00000025708	TYMP	7.15602254604191	6.66276690653708	11.1733137074581	24.1524573232728	8.66163090426123	14.6601055104317
ENSG00000025770	NCAPH2	42.3101886933233	45.2516291807068	40.6678248446506	102.546387228887	58.03857085417	93.7661052186704
ENSG00000040608	RTN4R	37.6427925447287	49.5582147314221	45.1831652260627	8.75448970184385	3.2131365656089	5.5959664743229
ENSG00000054611	TBC1D22A	13.5091945966919	16.8447473137158	11.1741875429829	23.9498698297756	14.1238894722696	22.067783394663
ENSG00000056487	PHF21B	8.94589687897136	2.4098217272022	1.08750251889511	6.8698899173855	2.40260033097382	3.68228193589312
ENSG00000063515	GSC2	0	0	0	0	0	0
ENSG00000069998	CECR5	13.4011091122367	19.9239937946632	21.9242577909478	61.6397744562435	35.3798183283517	69.5481927515485
ENSG00000070010	UFD1L	13.5997327653945	33.4592854936285	25.5713842360303	119.186007221663	81.5018610058881	87.0267206192754
ENSG00000070371	CLTCL1	4.59101259077102	5.94697603771718	8.02350595187235	16.5178244954698	9.94699128639507	10.4780346386343
ENSG00000070413	DGCR2	64.7851261276529	75.0891690386786	72.7449140423484	60.0036624350633	40.6729466712752	51.6606252453276
ENSG00000073146	MOV10L1	1.08590761701143	1.60349502750856	1.17947779341243	0	1.79725799575023	0
ENSG00000073150	PANX2	15.829584833441	21.6160131201056	22.4637733161475	1.95069753773913	2.12527586543537	1.70281854577756
ENSG00000073169	SELO	26.8350249606088	30.3459695510414	14.7096181349868	27.9480126434502	12.3969295675432	30.6199309090935
ENSG00000075218	GTSE1	0.609941682441055	1.87015839868325	0.306922991937969	43.0498558661467	28.1888728146565	38.1326661424754
ENSG00000075234	TTC38	10.1580211826871	10.3862023653408	6.29202443587038	28.6776296749282	26.8721713910543	34.4730272513802
ENSG00000075240	GRAMD4	19.1591404657555	27.8110636339127	23.2999298233818	40.1955543444329	33.3829503590464	30.8920098176514
ENSG00000075275	CELSR1	0	1.5130398123977	0	17.891821976035	12.4923057634488	16.4407122598412
ENSG00000077935	SMC1B	0	0	0	0.701133285534039	0.920823565573192	0.943637215810102
ENSG00000077942	FBLN1	16.1477188959175	22.5020734894577	13.3123021490271	44.4825738892813	31.9236982617854	46.047384986733
ENSG00000079974	RABL2B	43.7784645452005	30.7631651333055	25.3731266209982	41.1237139735146	27.6487210782272	20.8857924823252
ENSG00000093000	NUP50	28.7224800521614	43.8543018880466	30.3562550474888	95.3189199657855	54.7109500104913	68.9134952934233
ENSG00000093009	CDC45	0	0	0	113.178956438995	58.8877720907346	95.1945860614137
ENSG00000093010	COMT	87.4191721091771	98.5344836932076	70.2333417019252	172.869867396085	106.574514497064	179.875603333405
ENSG00000093072	CECR1	7.0304668808641	6.04397025593491	7.83819140751705	9.4818383221098	4.78524824039742	4.79061591937766
ENSG00000093100	XXbac-B461K10.4	6.44587970151356	10.9958287096552	5.9364285449762	1.62568089157247	0.672213074109425	0.690672954535936
ENSG00000099889	ARVCF	38.525785765543	48.9463696400661	54.1017198277608	20.1848392632171	11.3001117914346	13.8596068282176
ENSG00000099899	TRMT2A	29.2543144799266	50.9937048710119	22.1816171858252	90.9715271252068	43.6311676104268	86.3507599880467
ENSG00000099901	RANBP1	62.6180109944606	94.6274135998173	78.0700953143137	633.600794594266	411.080979802874	521.700840992632
ENSG00000099904	ZDHHC8	37.9183284778203	24.890156456622	32.2649214709005	51.6027323664825	19.1888937221887	45.0639681547541
ENSG00000099910	KLHL22	21.4949426809491	43.293265554025	31.6948440816822	34.1394365149426	17.0969423470976	24.3879126515479
ENSG00000099917	MED15	22.7363839075846	36.4590477574667	35.1919781942607	86.22237016322	52.8773440889753	63.7218872568383
ENSG00000099937	SERPIND1	0.551556171451167	1.11509384686278	0	52.9861186323298	35.2013163444529	41.835565160872
ENSG00000099940	SNAP29	8.9326990848629	15.6353600521981	18.4883457714537	44.4891933381646	39.9364917819085	31.1862549024581
ENSG00000099942	CRKL	57.4121553655187	73.2602918777995	63.5662107461234	117.39750202295	72.8948311277572	96.4469374163804
