ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
ENSG00000277248	113	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000283047	749	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000280363	54	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000279973	120	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226444	1241	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000276871	151	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000283023	774	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000276138	107	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000280341	6114	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236235	371	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000279442	6179	2	2	0	0	0.323676970383557	1.93440929911405	2	2	0	0	0.323676970383557	1.93440929911405
ENSG00000184624	1908	1	1	0	0	0.524109014675052	3.13226285619122	1	1	0	0	0.524109014675052	3.13226285619122
ENSG00000236097	577	1	1	0	0	1.73310225303293	10.3576386995023	1	1	0	0	1.73310225303293	10.3576386995023
ENSG00000236831	297	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000130538	982	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237299	568	1	1	0	0	1.76056338028169	10.5217562141071	1	1	0	0	1.76056338028169	10.5217562141071
ENSG00000235759	2508	2	2	0	0	0.797448165869219	4.76583535056846	2	2	0	0	0.797448165869219	4.76583535056846
ENSG00000233408	1294	1	1	0	0	0.772797527047913	4.61851431963899	1	1	0	0	0.772797527047913	4.61851431963899
ENSG00000215268	2260	2	2	0	0	0.884955752212389	5.28881197310872	2	2	0	0	0.884955752212389	5.28881197310872
ENSG00000213727	1177	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000230643	118	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000230471	1730	1	1	0	0	0.578034682080925	3.45454192463171	1	1	0	0	0.578034682080925	3.45454192463171
ENSG00000231565	1338	1	1	0	0	0.747384155455904	4.46663492497224	1	1	0	0	0.747384155455904	4.46663492497224
ENSG00000226474	177	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000224435	1649	2	2	0	0	1.21285627653123	7.24846274058563	2	2	0	0	1.21285627653123	7.24846274058563
ENSG00000234381	822	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000198062	2293	8	7	0.125	1	3.48887919755778	20.8507894622341	6	5	0.166666666666667	1	2.61665939816834	15.6380920966756
ENSG00000236666	2566	2	2	0	0	0.779423226812159	4.65811187031399	2	2	0	0	0.779423226812159	4.65811187031399
ENSG00000212216	107	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000241838	1123	1	1	0	0	0.890471950133571	5.32177874408981	1	1	0	0	0.890471950133571	5.32177874408981
ENSG00000225255	855	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235992	1097	1	1	0	0	0.911577028258888	5.44791023665711	1	1	0	0	0.911577028258888	5.44791023665711
ENSG00000206195	5545	158	158	0	0	28.4941388638413	170.291161348752	156	156	0	0	28.1334535617674	168.135577027882
ENSG00000271127	1388	9	9	0	0	6.48414985590778	38.7515978144925	9	9	0	0	6.48414985590778	38.7515978144925
ENSG00000232775	1572	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000272872	694	38	38	0	0	54.7550432276657	327.235714877937	38	38	0	0	54.7550432276657	327.235714877937
ENSG00000271672	622	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000223875	1493	5	5	0	0	3.34896182183523	20.014593200311	3	3	0	0	2.00937709310114	12.0087559201866
ENSG00000215270	1049	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229286	121	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000233866	586	1	1	0	0	1.70648464163823	10.1985623372233	1	1	0	0	1.70648464163823	10.1985623372233
ENSG00000278188	106	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225293	604	1	1	0	0	1.65562913907285	9.89463167154446	1	1	0	0	1.65562913907285	9.89463167154446
ENSG00000226160	88	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229658	1612	1	1	0	0	0.620347394540943	3.70741782234048	1	1	0	0	0.620347394540943	3.70741782234048
ENSG00000227367	1288	1	1	0	0	0.77639751552795	4.64002913789818	1	1	0	0	0.77639751552795	4.64002913789818
ENSG00000280263	1338	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235969	246	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273362	661	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000233995	617	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000239435	3389	1	1	0	0	0.295072292711714	1.76345751832778	1	1	0	0	0.295072292711714	1.76345751832778
ENSG00000198445	2060	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000240122	397	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000100181	9653	78	77	0.0128205128205128	1	8.08038951621258	48.2912967274218	76	75	0.0131578947368421	1	7.87320004143789	47.0530583497956
ENSG00000283633	3071	11	11	0	0	3.58189514816021	21.406686038991	10	10	0	0	3.25626831650928	19.46062367181
ENSG00000267338	546	4	4	0	0	7.32600732600733	43.7828390447828	4	4	0	0	7.32600732600733	43.7828390447828
ENSG00000249288	253	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000249263	317	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000189295	1181	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000259271	1623	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273244	875	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000241717	2907	1	1	0	0	0.343997248022016	2.05585054338247	1	1	0	0	0.343997248022016	2.05585054338247
ENSG00000235343	1241	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000172967	1690	4	4	0	0	2.36686390532544	14.1452249221606	4	4	0	0	2.36686390532544	14.1452249221606
ENSG00000229027	1381	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000234121	145	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000283535	555	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237835	359	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000220248	3100	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237689	500	0	0	NA	0	0	0	0	0	NA	0	0	0
